# Kart Silverstone GP lap in Trackmania world coordinates (x east, y up, z south); heading = atan2(dx, dz) of travel; curvature >0 turns left
# start_station	767	finish_station	799	checkpoints	869,1034,1268,1327,150,260,401,671
station	s_m	x	y	z	heading_rad	curvature	left_m	right_m	corner
309	309.0	1818.652	21.503	1498.593	-1.11618	-0.06862	6.10	5.58	Link
310	310.0	1817.738	21.482	1498.998	-1.18937	-0.06243	6.08	5.60	Link
311	311.0	1816.797	21.462	1499.337	-1.25775	-0.05545	5.95	5.59	Link
312	312.0	1815.837	21.442	1499.613	-1.31921	-0.04784	5.69	5.55	Link
313	313.0	1814.862	21.422	1499.834	-1.37091	-0.03983	5.31	5.48	Link
314	314.0	1813.877	21.402	1500.010	-1.41023	-0.03168	4.87	5.39	Link
315	315.0	1812.888	21.383	1500.154	-1.43560	-0.02372	4.45	5.29	Link
316	316.0	1811.896	21.365	1500.280	-1.44713	-0.01627	4.14	5.19	Link
317	317.0	1810.903	21.347	1500.401	-1.44663	-0.00961	3.95	5.11	Link
318	318.0	1809.911	21.330	1500.528	-1.43719	-0.00396	3.86	5.04	Link
319	319.0	1808.921	21.314	1500.667	-1.42246	0.00056	3.83	4.98	Link
320	320.0	1807.933	21.298	1500.823	-1.40589	0.00397	3.83	4.93	Link
321	321.0	1806.948	21.284	1500.995	-1.39015	0.00637	3.83	4.87	Link
322	322.0	1805.966	21.270	1501.182	-1.37687	0.00798	3.83	4.82	Link
323	323.0	1804.986	21.258	1501.381	-1.36663	0.00904	3.84	4.76	Link
324	324.0	1804.007	21.246	1501.588	-1.35915	0.00983	3.84	4.71	Link
325	325.0	1803.030	21.235	1501.801	-1.35354	0.01061	3.85	4.65	Link
326	326.0	1802.054	21.225	1502.019	-1.34852	0.01157	3.85	4.60	Link
327	327.0	1801.079	21.216	1502.242	-1.34268	0.01286	3.85	4.55	Link
328	328.0	1800.106	21.207	1502.471	-1.33469	0.01454	3.86	4.49	Link
329	329.0	1799.135	21.199	1502.710	-1.32347	0.01664	3.86	4.44	Link
330	330.0	1798.167	21.192	1502.961	-1.30839	0.01910	3.87	4.38	Link
331	331.0	1797.203	21.185	1503.229	-1.28925	0.02188	3.87	4.33	Link
332	332.0	1796.246	21.179	1503.517	-1.26627	0.02490	3.88	4.28	Link
333	333.0	1795.296	21.174	1503.828	-1.23978	0.02809	3.88	4.24	Link
334	334.0	1794.355	21.169	1504.167	-1.21007	0.03137	3.89	4.22	Wiggle
335	335.0	1793.425	21.164	1504.534	-1.17714	0.03472	3.89	4.22	Wiggle
336	336.0	1792.508	21.160	1504.933	-1.14080	0.03808	3.90	4.26	Wiggle
337	337.0	1791.607	21.157	1505.368	-1.10079	0.04144	3.92	4.32	Wiggle
338	338.0	1790.725	21.153	1505.839	-1.05703	0.04481	3.94	4.40	Wiggle
339	339.0	1789.866	21.150	1506.350	-1.00974	0.04818	3.97	4.47	Wiggle
340	340.0	1789.033	21.147	1506.903	-0.95937	0.05158	4.00	4.51	Wiggle
341	341.0	1788.229	21.145	1507.498	-0.90640	0.05500	4.04	4.51	Wiggle
342	342.0	1787.459	21.143	1508.135	-0.85100	0.05846	4.09	4.50	Wiggle
343	343.0	1786.726	21.140	1508.815	-0.79286	0.06192	4.14	4.48	Wiggle
344	344.0	1786.035	21.138	1509.538	-0.73124	0.06533	4.21	4.50	Wiggle
345	345.0	1785.391	21.137	1510.303	-0.66526	0.06855	4.29	4.59	Wiggle
346	346.0	1784.802	21.135	1511.110	-0.59423	0.07144	4.38	4.77	Wiggle
347	347.0	1784.273	21.133	1511.959	-0.51791	0.07377	4.48	5.04	Wiggle
348	348.0	1783.812	21.132	1512.846	-0.43664	0.07530	4.58	5.35	Wiggle
349	349.0	1783.428	21.131	1513.769	-0.35116	0.07576	4.67	5.63	Wiggle
350	350.0	1783.125	21.130	1514.722	-0.26257	0.07490	4.76	5.84	Wiggle
351	351.0	1782.909	21.128	1515.698	-0.17241	0.07250	4.84	5.95	Wiggle
352	352.0	1782.783	21.127	1516.689	-0.08280	0.06845	4.90	5.96	Wiggle
353	353.0	1782.744	21.126	1517.688	0.00332	0.06273	4.95	5.87	Wiggle
354	354.0	1782.789	21.125	1518.687	0.08214	0.05547	4.97	5.66	Wiggle
355	355.0	1782.908	21.125	1519.680	0.14949	0.04690	4.96	5.37	Wiggle
356	356.0	1783.087	21.124	1520.664	0.20162	0.03741	4.91	5.04	Wiggle
357	357.0	1783.309	21.123	1521.639	0.23621	0.02743	4.83	4.74	Wiggle
358	358.0	1783.555	21.122	1522.608	0.25291	0.01745	4.71	4.50	Double hairpin
359	359.0	1783.809	21.121	1523.575	0.25339	0.00790	4.57	4.34	Double hairpin
360	360.0	1784.056	21.120	1524.544	0.24088	-0.00083	4.44	4.24	Double hairpin
361	361.0	1784.286	21.119	1525.517	0.21923	-0.00847	4.33	4.17	Double hairpin
362	362.0	1784.491	21.118	1526.496	0.19206	-0.01488	4.26	4.14	Double hairpin
363	363.0	1784.668	21.117	1527.480	0.16210	-0.02002	4.22	4.11	Double hairpin
364	364.0	1784.814	21.116	1528.469	0.13094	-0.02397	4.21	4.10	Double hairpin
365	365.0	1784.929	21.115	1529.463	0.09918	-0.02685	4.20	4.10	Double hairpin
366	366.0	1785.012	21.114	1530.459	0.06678	-0.02882	4.19	4.10	Double hairpin
367	367.0	1785.062	21.113	1531.458	0.03361	-0.03004	4.18	4.10	Double hairpin
368	368.0	1785.079	21.112	1532.458	-0.00028	-0.03069	4.15	4.10	Double hairpin
369	369.0	1785.062	21.111	1533.457	-0.03442	-0.03091	4.12	4.09	Double hairpin
370	370.0	1785.010	21.109	1534.456	-0.06803	-0.03085	4.08	4.07	Double hairpin
371	371.0	1784.926	21.108	1535.452	-0.10027	-0.03064	4.04	4.05	Double hairpin
372	372.0	1784.810	21.107	1536.446	-0.13056	-0.03039	4.00	4.02	Double hairpin
373	373.0	1784.666	21.106	1537.435	-0.15881	-0.03022	3.98	3.98	Double hairpin
374	374.0	1784.494	21.105	1538.420	-0.18548	-0.03021	3.96	3.95	Double hairpin
375	375.0	1784.297	21.103	1539.401	-0.21148	-0.03041	3.96	3.93	Double hairpin
376	376.0	1784.074	21.102	1540.375	-0.23789	-0.03083	3.97	3.92	Double hairpin
377	377.0	1783.825	21.100	1541.344	-0.26572	-0.03144	3.99	3.91	Double hairpin
378	378.0	1783.549	21.099	1542.305	-0.29572	-0.03215	4.00	3.92	Double hairpin
379	379.0	1783.243	21.097	1543.257	-0.32824	-0.03287	4.02	3.94	Double hairpin
380	380.0	1782.904	21.096	1544.198	-0.36329	-0.03347	4.04	3.96	Double hairpin
381	381.0	1782.532	21.094	1545.126	-0.40050	-0.03382	4.06	3.98	Double hairpin
382	382.0	1782.125	21.093	1546.039	-0.43927	-0.03379	4.07	3.99	Double hairpin
383	383.0	1781.682	21.091	1546.936	-0.47879	-0.03331	4.08	3.99	Double hairpin
384	384.0	1781.204	21.089	1547.814	-0.51808	-0.03231	4.06	3.99	Double hairpin
385	385.0	1780.692	21.087	1548.673	-0.55604	-0.03078	4.03	3.98	Double hairpin
386	386.0	1780.148	21.085	1549.512	-0.59150	-0.02876	3.99	3.96	Double hairpin
387	387.0	1779.577	21.083	1550.333	-0.62339	-0.02634	3.93	3.94	Double hairpin
388	388.0	1778.981	21.081	1551.136	-0.65087	-0.02361	3.88	3.93	Double hairpin
389	389.0	1778.365	21.079	1551.924	-0.67348	-0.02070	3.83	3.92	Double hairpin
390	390.0	1777.734	21.077	1552.699	-0.69124	-0.01776	3.80	3.93	Double hairpin
391	391.0	1777.090	21.075	1553.464	-0.70464	-0.01488	3.80	3.94	Double hairpin
392	392.0	1776.438	21.073	1554.223	-0.71448	-0.01219	3.84	3.96	Double hairpin
393	393.0	1775.780	21.070	1554.975	-0.72166	-0.00974	3.90	3.98	Double hairpin
394	394.0	1775.117	21.068	1555.724	-0.72697	-0.00758	3.97	3.99	Double hairpin
395	395.0	1774.450	21.066	1556.470	-0.73094	-0.00572	4.03	4.00	Double hairpin
396	396.0	1773.782	21.063	1557.213	-0.73380	-0.00416	4.07	4.01	Double hairpin
397	397.0	1773.111	21.060	1557.955	-0.73559	-0.00288	4.09	4.02	Double hairpin
398	398.0	1772.440	21.058	1558.696	-0.73628	-0.00186	4.10	4.04	Double hairpin
399	399.0	1771.768	21.055	1559.437	-0.73595	-0.00107	4.10	4.06	Double hairpin
400	400.0	1771.097	21.052	1560.178	-0.73483	-0.00046	4.10	4.08	Double hairpin
401	401.0	1770.427	21.050	1560.921	-0.73332	-0.00001	4.10	4.09	Double hairpin
402	402.0	1769.758	21.047	1561.664	-0.73190	0.00033	4.10	4.10	Double hairpin
403	403.0	1769.090	21.044	1562.409	-0.73094	0.00058	4.11	4.10	Double hairpin
404	404.0	1768.423	21.041	1563.153	-0.73063	0.00077	4.12	4.10	Double hairpin
405	405.0	1767.756	21.038	1563.898	-0.73084	0.00093	4.13	4.10	Double hairpin
406	406.0	1767.088	21.035	1564.643	-0.73115	0.00103	4.14	4.10	Double hairpin
407	407.0	1766.420	21.032	1565.387	-0.73099	0.00105	4.14	4.10	Double hairpin
408	408.0	1765.753	21.029	1566.132	-0.72977	0.00096	4.13	4.11	Double hairpin
409	409.0	1765.087	21.026	1566.878	-0.72718	0.00068	4.11	4.11	Double hairpin
410	410.0	1764.423	21.023	1567.626	-0.72334	0.00017	4.08	4.12	Double hairpin
411	411.0	1763.763	21.020	1568.377	-0.71891	-0.00061	4.06	4.12	Double hairpin
412	412.0	1763.106	21.017	1569.131	-0.71498	-0.00167	4.03	4.11	Double hairpin
413	413.0	1762.452	21.014	1569.887	-0.71285	-0.00298	4.02	4.09	Double hairpin
414	414.0	1761.798	21.011	1570.644	-0.71375	-0.00447	4.03	4.06	Double hairpin
415	415.0	1761.143	21.008	1571.399	-0.71846	-0.00607	4.04	4.02	Double hairpin
416	416.0	1760.482	21.005	1572.149	-0.72714	-0.00767	4.05	3.98	Double hairpin
417	417.0	1759.813	21.002	1572.893	-0.73923	-0.00920	4.05	3.96	Double hairpin
418	418.0	1759.134	20.999	1573.627	-0.75363	-0.01059	4.04	3.94	Double hairpin
419	419.0	1758.445	20.996	1574.351	-0.76896	-0.01183	4.02	3.95	Double hairpin
420	420.0	1757.744	20.993	1575.064	-0.78399	-0.01293	4.01	3.98	Double hairpin
421	421.0	1757.032	20.991	1575.767	-0.79795	-0.01394	4.01	4.00	Double hairpin
422	422.0	1756.312	20.988	1576.461	-0.81080	-0.01492	4.01	4.02	Double hairpin
423	423.0	1755.583	20.985	1577.145	-0.82318	-0.01590	4.02	4.04	Double hairpin
424	424.0	1754.845	20.982	1577.821	-0.83620	-0.01691	4.04	4.03	Double hairpin
425	425.0	1754.099	20.979	1578.486	-0.85108	-0.01795	4.06	4.02	Double hairpin
426	426.0	1753.341	20.977	1579.139	-0.86872	-0.01895	4.08	4.00	Double hairpin
427	427.0	1752.572	20.974	1579.777	-0.88946	-0.01986	4.09	3.99	Double hairpin
428	428.0	1751.788	20.971	1580.398	-0.91300	-0.02059	4.10	3.99	Double hairpin
429	429.0	1750.989	20.969	1581.000	-0.93846	-0.02106	4.10	3.99	Double hairpin
430	430.0	1750.175	20.966	1581.580	-0.96471	-0.02121	4.10	4.01	Double hairpin
431	431.0	1749.346	20.963	1582.139	-0.99057	-0.02104	4.10	4.04	Double hairpin
432	432.0	1748.502	20.960	1582.677	-1.01509	-0.02055	4.10	4.08	Double hairpin
433	433.0	1747.647	20.958	1583.194	-1.03768	-0.01980	4.10	4.13	Double hairpin
434	434.0	1746.780	20.955	1583.693	-1.05811	-0.01888	4.11	4.17	Double hairpin
435	435.0	1745.904	20.952	1584.175	-1.07642	-0.01788	4.13	4.22	Double hairpin
436	436.0	1745.020	20.950	1584.642	-1.09281	-0.01695	4.17	4.26	Double hairpin
437	437.0	1744.128	20.947	1585.095	-1.10750	-0.01620	4.23	4.30	Double hairpin
438	438.0	1743.231	20.945	1585.536	-1.12067	-0.01579	4.30	4.35	Double hairpin
439	439.0	1742.328	20.942	1585.965	-1.13249	-0.01586	4.37	4.41	Double hairpin
440	440.0	1741.420	20.940	1586.385	-1.14320	-0.01655	4.44	4.48	Double hairpin
441	441.0	1740.508	20.937	1586.795	-1.15331	-0.01797	4.50	4.55	Double hairpin
442	442.0	1739.592	20.935	1587.195	-1.16368	-0.02022	4.56	4.62	Double hairpin
443	443.0	1738.671	20.932	1587.586	-1.17555	-0.02336	4.61	4.68	Double hairpin
444	444.0	1737.746	20.930	1587.965	-1.19056	-0.02738	4.68	4.74	Double hairpin
445	445.0	1736.814	20.928	1588.329	-1.21056	-0.03224	4.77	4.80	Double hairpin
446	446.0	1735.874	20.925	1588.670	-1.23741	-0.03781	4.87	4.86	Double hairpin
447	447.0	1734.924	20.923	1588.983	-1.27275	-0.04391	4.99	4.92	Double hairpin
448	448.0	1733.963	20.921	1589.258	-1.31774	-0.05032	5.11	4.96	Double hairpin
449	449.0	1732.989	20.920	1589.484	-1.37280	-0.05681	5.22	4.99	Double hairpin
450	450.0	1732.003	20.918	1589.651	-1.43753	-0.06315	5.31	5.01	Double hairpin
451	451.0	1731.008	20.917	1589.749	-1.51077	-0.06913	5.35	5.02	Double hairpin
452	452.0	1730.009	20.915	1589.771	-1.59087	-0.07461	5.35	5.02	Double hairpin
453	453.0	1729.011	20.914	1589.709	-1.67600	-0.07948	5.32	5.00	Double hairpin
454	454.0	1728.022	20.914	1589.561	-1.76463	-0.08372	5.26	4.98	Double hairpin
455	455.0	1727.051	20.913	1589.324	-1.85569	-0.08735	5.19	4.95	Double hairpin
456	456.0	1726.106	20.913	1589.000	-1.94863	-0.09042	5.12	4.91	Double hairpin
457	457.0	1725.195	20.912	1588.588	-2.04329	-0.09304	5.06	4.85	Double hairpin
458	458.0	1724.328	20.913	1588.091	-2.13958	-0.09530	5.00	4.79	Double hairpin
459	459.0	1723.512	20.913	1587.512	-2.23731	-0.09733	4.94	4.74	Double hairpin
460	460.0	1722.758	20.914	1586.856	-2.33620	-0.09922	4.88	4.69	Double hairpin
461	461.0	1722.073	20.915	1586.129	-2.43584	-0.10106	4.81	4.65	Double hairpin
462	462.0	1721.463	20.916	1585.336	-2.53607	-0.10287	4.74	4.61	Double hairpin
463	463.0	1720.936	20.918	1584.487	-2.63720	-0.10466	4.68	4.58	Double hairpin
464	464.0	1720.498	20.919	1583.589	-2.73999	-0.10634	4.62	4.53	Double hairpin
465	465.0	1720.156	20.921	1582.650	-2.84550	-0.10778	4.58	4.46	Double hairpin
466	466.0	1719.916	20.924	1581.679	-2.95482	-0.10876	4.56	4.38	Double hairpin
467	467.0	1719.785	20.927	1580.688	-3.06868	-0.10901	4.55	4.31	Double hairpin
468	468.0	1719.770	20.929	1579.689	3.09598	-0.10826	4.56	4.25	Double hairpin
469	469.0	1719.876	20.933	1578.695	2.97388	-0.10624	4.58	4.22	Double hairpin
470	470.0	1720.103	20.936	1577.722	2.85055	-0.10274	4.58	4.20	Double hairpin
471	471.0	1720.449	20.940	1576.784	2.72929	-0.09766	4.57	4.19	Double hairpin
472	472.0	1720.903	20.943	1575.894	2.61425	-0.09104	4.52	4.18	Double hairpin
473	473.0	1721.453	20.947	1575.059	2.50973	-0.08304	4.43	4.17	Double hairpin
474	474.0	1722.082	20.951	1574.283	2.41947	-0.07399	4.30	4.16	Double hairpin
475	475.0	1722.773	20.956	1573.560	2.34589	-0.06428	4.14	4.13	Double hairpin
476	476.0	1723.510	20.960	1572.884	2.28968	-0.05437	4.00	4.09	Double hairpin
477	477.0	1724.278	20.965	1572.244	2.24974	-0.04471	3.89	4.02	Double hairpin
478	478.0	1725.066	20.969	1571.628	2.22356	-0.03568	3.84	3.94	Double hairpin
479	479.0	1725.867	20.974	1571.029	2.20784	-0.02759	3.81	3.88	Double hairpin
480	480.0	1726.674	20.979	1570.439	2.19916	-0.02058	3.80	3.83	Double hairpin
481	481.0	1727.485	20.984	1569.853	2.19458	-0.01471	3.80	3.81	Double hairpin
482	482.0	1728.297	20.989	1569.271	2.19200	-0.00992	3.80	3.81	Double hairpin
483	483.0	1729.111	20.993	1568.689	2.19019	-0.00609	3.81	3.81	Double hairpin
484	484.0	1729.926	20.998	1568.109	2.18877	-0.00304	3.82	3.82	Double hairpin
485	485.0	1730.741	21.003	1567.531	2.18797	-0.00064	3.84	3.84	Double hairpin
486	486.0	1731.557	21.008	1566.952	2.18837	0.00124	3.86	3.86	Double hairpin
487	487.0	1732.372	21.012	1566.373	2.19068	0.00267	3.87	3.88	Double hairpin
488	488.0	1733.185	21.017	1565.790	2.19549	0.00367	3.88	3.90	Double hairpin
489	489.0	1733.994	21.021	1565.203	2.20300	0.00424	3.87	3.92	Double hairpin
490	490.0	1734.798	21.026	1564.608	2.21287	0.00435	3.86	3.94	Double hairpin
491	491.0	1735.596	21.030	1564.005	2.22412	0.00401	3.84	3.96	Double hairpin
492	492.0	1736.386	21.034	1563.393	2.23518	0.00325	3.82	3.98	Double hairpin
493	493.0	1737.170	21.038	1562.772	2.24419	0.00214	3.81	3.99	Double hairpin
494	494.0	1737.950	21.042	1562.146	2.24936	0.00083	3.82	4.00	Double hairpin
495	495.0	1738.727	21.046	1561.517	2.24947	-0.00051	3.83	4.00	Double hairpin
496	496.0	1739.506	21.050	1560.890	2.24430	-0.00172	3.87	4.00	Double hairpin
497	497.0	1740.290	21.053	1560.269	2.23475	-0.00262	3.93	4.00	Double hairpin
498	498.0	1741.081	21.056	1559.657	2.22272	-0.00311	3.98	4.00	Double hairpin
499	499.0	1741.880	21.060	1559.056	2.21068	-0.00314	3.99	4.00	Double hairpin
500	500.0	1742.686	21.063	1558.463	2.20099	-0.00274	3.97	4.00	Double hairpin
501	501.0	1743.496	21.065	1557.877	2.19533	-0.00198	3.91	3.99	Double hairpin
502	502.0	1744.308	21.068	1557.294	2.19430	-0.00093	3.85	3.98	Double hairpin
503	503.0	1745.120	21.071	1556.709	2.19731	0.00030	3.80	3.96	Double hairpin
504	504.0	1745.928	21.073	1556.121	2.20291	0.00171	3.79	3.94	Double hairpin
505	505.0	1746.733	21.075	1555.528	2.20923	0.00332	3.80	3.91	Double hairpin
506	506.0	1747.534	21.078	1554.929	2.21452	0.00527	3.81	3.89	Double hairpin
507	507.0	1748.333	21.079	1554.327	2.21772	0.00775	3.84	3.87	Double hairpin
508	508.0	1749.130	21.081	1553.724	2.21878	0.01097	3.86	3.86	Double hairpin
509	509.0	1749.927	21.083	1553.120	2.21889	0.01514	3.87	3.85	Double hairpin
510	510.0	1750.725	21.085	1552.517	2.22042	0.02040	3.88	3.86	Double hairpin
511	511.0	1751.520	21.086	1551.911	2.22665	0.02681	3.87	3.87	Double hairpin
512	512.0	1752.310	21.087	1551.297	2.24131	0.03427	3.85	3.90	Double hairpin
513	513.0	1753.087	21.089	1550.668	2.26796	0.04258	3.82	3.92	Double hairpin
514	514.0	1753.843	21.090	1550.013	2.30931	0.05138	3.78	3.95	Double hairpin
515	515.0	1754.565	21.091	1549.322	2.36670	0.06029	3.75	3.98	Double hairpin
516	516.0	1755.241	21.091	1548.585	2.43984	0.06887	3.73	4.00	Double hairpin
517	517.0	1755.855	21.092	1547.796	2.52681	0.07674	3.72	4.01	Double hairpin
518	518.0	1756.393	21.092	1546.954	2.62441	0.08358	3.71	4.02	Double hairpin
519	519.0	1756.842	21.093	1546.061	2.72875	0.08921	3.72	4.02	Double hairpin
520	520.0	1757.194	21.093	1545.125	2.83602	0.09357	3.74	4.03	Double hairpin
521	521.0	1757.443	21.093	1544.157	2.94319	0.09672	3.77	4.03	Double hairpin
522	522.0	1757.587	21.093	1543.168	3.04847	0.09880	3.80	4.05	Double hairpin
523	523.0	1757.628	21.092	1542.169	-3.13173	0.10002	3.83	4.06	Double hairpin
524	524.0	1757.568	21.092	1541.172	-3.03050	0.10059	3.87	4.08	Double hairpin
525	525.0	1757.407	21.091	1540.185	-2.93007	0.10075	3.90	4.10	Double hairpin
526	526.0	1757.148	21.090	1539.219	-2.82967	0.10066	3.93	4.12	Double hairpin
527	527.0	1756.794	21.089	1538.285	-2.72912	0.10048	3.96	4.13	Double hairpin
528	528.0	1756.348	21.087	1537.390	-2.62882	0.10032	3.98	4.14	Double hairpin
529	529.0	1755.815	21.085	1536.545	-2.52938	0.10026	3.99	4.15	Double hairpin
530	530.0	1755.201	21.083	1535.756	-2.43112	0.10035	4.00	4.15	Double hairpin
531	531.0	1754.512	21.081	1535.031	-2.33376	0.10059	4.00	4.15	Double hairpin
532	532.0	1753.757	21.078	1534.376	-2.23646	0.10095	4.00	4.15	Double hairpin
533	533.0	1752.942	21.075	1533.798	-2.13814	0.10132	4.00	4.16	Double hairpin
534	534.0	1752.073	21.072	1533.303	-2.03791	0.10157	4.00	4.18	Double hairpin
535	535.0	1751.159	21.069	1532.899	-1.93522	0.10148	4.00	4.19	Double hairpin
536	536.0	1750.208	21.065	1532.592	-1.82987	0.10081	4.00	4.20	Double hairpin
537	537.0	1749.230	21.061	1532.388	-1.72207	0.09928	4.00	4.19	Double hairpin
538	538.0	1748.235	21.056	1532.291	-1.61241	0.09663	4.00	4.18	Double hairpin
539	539.0	1747.235	21.052	1532.305	-1.50215	0.09265	4.00	4.15	Double hairpin
540	540.0	1746.244	21.047	1532.428	-1.39348	0.08721	4.01	4.12	Double hairpin
541	541.0	1745.271	21.041	1532.657	-1.28971	0.08033	4.02	4.10	Double hairpin
542	542.0	1744.325	21.036	1532.982	-1.19502	0.07214	4.05	4.08	Double hairpin
543	543.0	1743.413	21.030	1533.390	-1.11366	0.06294	4.08	4.07	Double hairpin
544	544.0	1742.532	21.024	1533.864	-1.04896	0.05314	4.13	4.09	Double hairpin
545	545.0	1741.680	21.017	1534.386	-1.00261	0.04324	4.17	4.11	Double hairpin
