index	kind	name	blockinfo	alt_blockinfo	cell_x	cell_y	cell_z	dir	flags	ground	variant	subvariant	variant_picked	variant_name	mobil_list	mobil_lists	additional_ground	additional_air	notes	cells	prefabs	North	East	South	West	Top	Bottom	error
2374	grid	LandHill2	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\LandHill2.EDFrontier.Gbx		32	6	36	1	00001009	1	9	0	ground/base	Variant Ground	9	14	0	0		u0@(32,6,36);u1@(32,7,36);u2@(32,8,36)	BlueBay\Media\Prefab\Zone\LandHill2Low\CornerA.Prefab.Gbx	u0->(32,6,37) a#2375 LandHill2 ; u1->(32,7,37) a#2375 LandHill2 ; u2->(32,8,37) a#2375 LandHill2	u0->(31,6,36) a#199 Land+a#2369 RoadTechCurve4	u0->(32,6,35) a#2373 LandHill3 ; u1->(32,7,35) a#2373 LandHill3 ; u2->(32,8,35) a#2373 LandHill3	u0->(33,6,36) a#2378 Land0_Land2_Land3 ; u1->(33,7,36) a#2378 Land0_Land2_Land3 ; u2->(33,8,36) a#2378 Land0_Land2_Land3			
2375	grid	LandHill2	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\LandHill2.EDFrontier.Gbx		32	6	37	0	00001009	1	9	0	ground/base	Variant Ground	9	14	0	0		u0@(32,6,37);u1@(32,7,37);u2@(32,8,37)	BlueBay\Media\Prefab\Zone\LandHill2Low\CornerA.Prefab.Gbx	u0->(32,6,38) a#2367 Land+a#2369 RoadTechCurve4	u0->(31,6,37) a#200 Land+a#2369 RoadTechCurve4	u0->(32,6,36) a#2374 LandHill2 ; u1->(32,7,36) a#2374 LandHill2 ; u2->(32,8,36) a#2374 LandHill2	u0->(33,6,37) a#2379 Land0_Land2_Land3 ; u1->(33,7,37) a#2379 Land0_Land2_Land3 ; u2->(33,8,37) a#2379 Land0_Land2_Land3			
2376	grid	Land0_Land3_Land6	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land3_Land6.EDTransition.Gbx		33	6	34	2	00001001	1	1	0	ground/base	Variant Ground	1	12	0	0		u0@(33,6,34);u1@(33,7,34);u2@(33,8,34);u3@(33,9,34);u4@(33,10,34);u5@(33,11,34);u6@(33,12,34)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land3_Land6Low\Deadend-0021.Prefab.Gbx	u0->(33,6,35) a#2377 Land0_Land3_Land6 ; u1->(33,7,35) a#2377 Land0_Land3_Land6 ; u2->(33,8,35) a#2377 Land0_Land3_Land6 ; u3->(33,9,35) a#2377 Land0_Land3_Land6 ; u4->(33,10,35) a#2377 Land0_Land3_Land6 ; u5->(33,11,35) a#2377 Land0_Land3_Land6 ; u6->(33,12,35) a#2377 Land0_Land3_Land6	u0->(32,6,34) a#2340 LandHill3 ; u1->(32,7,34) a#2340 LandHill3 ; u2->(32,8,34) a#2340 LandHill3 ; u3->(32,9,34) a#2340 LandHill3	u0->(33,6,33) a#220 Land+a#786 RoadTechCurve4	u0->(34,6,34) a#2380 Land0_Land6_Land12 ; u1->(34,7,34) a#2380 Land0_Land6_Land12 ; u2->(34,8,34) a#2380 Land0_Land6_Land12 ; u3->(34,9,34) a#2380 Land0_Land6_Land12 ; u4->(34,10,34) a#2380 Land0_Land6_Land12 ; u5->(34,11,34) a#2380 Land0_Land6_Land12 ; u6->(34,12,34) a#2380 Land0_Land6_Land12			
2377	grid	Land0_Land3_Land6	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land3_Land6.EDTransition.Gbx		33	6	35	0	00001000	1	0	0	ground/base	Variant Ground	0	12	0	0		u0@(33,6,35);u1@(33,7,35);u2@(33,8,35);u3@(33,9,35);u4@(33,10,35);u5@(33,11,35);u6@(33,12,35)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land3_Land6Low\Deadend-0012.Prefab.Gbx	u0->(33,6,36) a#2378 Land0_Land2_Land3 ; u1->(33,7,36) a#2378 Land0_Land2_Land3 ; u2->(33,8,36) a#2378 Land0_Land2_Land3 ; u3->(33,9,36) a#2378 Land0_Land2_Land3	u0->(32,6,35) a#2373 LandHill3 ; u1->(32,7,35) a#2373 LandHill3 ; u2->(32,8,35) a#2373 LandHill3 ; u3->(32,9,35) a#2373 LandHill3	u0->(33,6,34) a#2376 Land0_Land3_Land6 ; u1->(33,7,34) a#2376 Land0_Land3_Land6 ; u2->(33,8,34) a#2376 Land0_Land3_Land6 ; u3->(33,9,34) a#2376 Land0_Land3_Land6 ; u4->(33,10,34) a#2376 Land0_Land3_Land6 ; u5->(33,11,34) a#2376 Land0_Land3_Land6 ; u6->(33,12,34) a#2376 Land0_Land3_Land6	u0->(34,6,35) a#2381 Land0_Land6_Land12 ; u1->(34,7,35) a#2381 Land0_Land6_Land12 ; u2->(34,8,35) a#2381 Land0_Land6_Land12 ; u3->(34,9,35) a#2381 Land0_Land6_Land12 ; u4->(34,10,35) a#2381 Land0_Land6_Land12 ; u5->(34,11,35) a#2381 Land0_Land6_Land12 ; u6->(34,12,35) a#2381 Land0_Land6_Land12			
2378	grid	Land0_Land2_Land3	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land2_Land3.EDTransition.Gbx		33	6	36	2	00001001	1	1	0	ground/base	Variant Ground	1	12	0	0		u0@(33,6,36);u1@(33,7,36);u2@(33,8,36);u3@(33,9,36)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land2_Land3Low\Deadend-0021.Prefab.Gbx	u0->(33,6,37) a#2379 Land0_Land2_Land3 ; u1->(33,7,37) a#2379 Land0_Land2_Land3 ; u2->(33,8,37) a#2379 Land0_Land2_Land3 ; u3->(33,9,37) a#2379 Land0_Land2_Land3	u0->(32,6,36) a#2374 LandHill2 ; u1->(32,7,36) a#2374 LandHill2 ; u2->(32,8,36) a#2374 LandHill2	u0->(33,6,35) a#2377 Land0_Land3_Land6 ; u1->(33,7,35) a#2377 Land0_Land3_Land6 ; u2->(33,8,35) a#2377 Land0_Land3_Land6 ; u3->(33,9,35) a#2377 Land0_Land3_Land6	u0->(34,6,36) a#2382 Land0_Land3_Land6 ; u1->(34,7,36) a#2382 Land0_Land3_Land6 ; u2->(34,8,36) a#2382 Land0_Land3_Land6 ; u3->(34,9,36) a#2382 Land0_Land3_Land6			
2379	grid	Land0_Land2_Land3	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land2_Land3.EDTransition.Gbx		33	6	37	0	00001000	1	0	0	ground/base	Variant Ground	0	12	0	0		u0@(33,6,37);u1@(33,7,37);u2@(33,8,37);u3@(33,9,37)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land2_Land3Low\Deadend-0012.Prefab.Gbx	u0->(33,6,38) a#2368 Land+a#2369 RoadTechCurve4	u0->(32,6,37) a#2375 LandHill2 ; u1->(32,7,37) a#2375 LandHill2 ; u2->(32,8,37) a#2375 LandHill2	u0->(33,6,36) a#2378 Land0_Land2_Land3 ; u1->(33,7,36) a#2378 Land0_Land2_Land3 ; u2->(33,8,36) a#2378 Land0_Land2_Land3 ; u3->(33,9,36) a#2378 Land0_Land2_Land3	u0->(34,6,37) a#2370 Land0_Land3_Land6 ; u1->(34,7,37) a#2370 Land0_Land3_Land6 ; u2->(34,8,37) a#2370 Land0_Land3_Land6 ; u3->(34,9,37) a#2370 Land0_Land3_Land6			
2380	grid	Land0_Land6_Land12	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land6_Land12.EDTransition.Gbx		34	6	34	2	00001001	1	1	0	ground/base	Variant Ground	1	12	0	0		u0@(34,6,34);u1@(34,7,34);u2@(34,8,34);u3@(34,9,34);u4@(34,10,34);u5@(34,11,34);u6@(34,12,34);u7@(34,13,34);u8@(34,14,34);u9@(34,15,34);u10@(34,16,34);u11@(34,17,34);u12@(34,18,34)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land6_Land12Low\Deadend-0021.Prefab.Gbx	u0->(34,6,35) a#2381 Land0_Land6_Land12 ; u1->(34,7,35) a#2381 Land0_Land6_Land12 ; u2->(34,8,35) a#2381 Land0_Land6_Land12 ; u3->(34,9,35) a#2381 Land0_Land6_Land12 ; u4->(34,10,35) a#2381 Land0_Land6_Land12 ; u5->(34,11,35) a#2381 Land0_Land6_Land12 ; u6->(34,12,35) a#2381 Land0_Land6_Land12 ; u7->(34,13,35) a#2381 Land0_Land6_Land12 ; u8->(34,14,35) a#2381 Land0_Land6_Land12 ; u9->(34,15,35) a#2381 Land0_Land6_Land12 ; u10->(34,16,35) a#2381 Land0_Land6_Land12 ; u11->(34,17,35) a#2381 Land0_Land6_Land12 ; u12->(34,18,35) a#2381 Land0_Land6_Land12	u0->(33,6,34) a#2376 Land0_Land3_Land6 ; u1->(33,7,34) a#2376 Land0_Land3_Land6 ; u2->(33,8,34) a#2376 Land0_Land3_Land6 ; u3->(33,9,34) a#2376 Land0_Land3_Land6 ; u4->(33,10,34) a#2376 Land0_Land3_Land6 ; u5->(33,11,34) a#2376 Land0_Land3_Land6 ; u6->(33,12,34) a#2376 Land0_Land3_Land6	u0->(34,6,33) a#2327 Land	u0->(35,6,34) a#2333 Land0_Land6_Land12 ; u1->(35,7,34) a#2333 Land0_Land6_Land12 ; u2->(35,8,34) a#2333 Land0_Land6_Land12 ; u3->(35,9,34) a#2333 Land0_Land6_Land12 ; u4->(35,10,34) a#2333 Land0_Land6_Land12 ; u5->(35,11,34) a#2333 Land0_Land6_Land12 ; u6->(35,12,34) a#2333 Land0_Land6_Land12 ; u7->(35,13,34) a#2333 Land0_Land6_Land12 ; u8->(35,14,34) a#2333 Land0_Land6_Land12 ; u9->(35,15,34) a#2333 Land0_Land6_Land12 ; u10->(35,16,34) a#2333 Land0_Land6_Land12 ; u11->(35,17,34) a#2333 Land0_Land6_Land12 ; u12->(35,18,34) a#2333 Land0_Land6_Land12			
2381	grid	Land0_Land6_Land12	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land6_Land12.EDTransition.Gbx		34	6	35	0	00001000	1	0	0	ground/base	Variant Ground	0	12	0	0		u0@(34,6,35);u1@(34,7,35);u2@(34,8,35);u3@(34,9,35);u4@(34,10,35);u5@(34,11,35);u6@(34,12,35);u7@(34,13,35);u8@(34,14,35);u9@(34,15,35);u10@(34,16,35);u11@(34,17,35);u12@(34,18,35)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land6_Land12Low\Deadend-0012.Prefab.Gbx	u0->(34,6,36) a#2382 Land0_Land3_Land6 ; u1->(34,7,36) a#2382 Land0_Land3_Land6 ; u2->(34,8,36) a#2382 Land0_Land3_Land6 ; u3->(34,9,36) a#2382 Land0_Land3_Land6 ; u4->(34,10,36) a#2382 Land0_Land3_Land6 ; u5->(34,11,36) a#2382 Land0_Land3_Land6 ; u6->(34,12,36) a#2382 Land0_Land3_Land6	u0->(33,6,35) a#2377 Land0_Land3_Land6 ; u1->(33,7,35) a#2377 Land0_Land3_Land6 ; u2->(33,8,35) a#2377 Land0_Land3_Land6 ; u3->(33,9,35) a#2377 Land0_Land3_Land6 ; u4->(33,10,35) a#2377 Land0_Land3_Land6 ; u5->(33,11,35) a#2377 Land0_Land3_Land6 ; u6->(33,12,35) a#2377 Land0_Land3_Land6	u0->(34,6,34) a#2380 Land0_Land6_Land12 ; u1->(34,7,34) a#2380 Land0_Land6_Land12 ; u2->(34,8,34) a#2380 Land0_Land6_Land12 ; u3->(34,9,34) a#2380 Land0_Land6_Land12 ; u4->(34,10,34) a#2380 Land0_Land6_Land12 ; u5->(34,11,34) a#2380 Land0_Land6_Land12 ; u6->(34,12,34) a#2380 Land0_Land6_Land12 ; u7->(34,13,34) a#2380 Land0_Land6_Land12 ; u8->(34,14,34) a#2380 Land0_Land6_Land12 ; u9->(34,15,34) a#2380 Land0_Land6_Land12 ; u10->(34,16,34) a#2380 Land0_Land6_Land12 ; u11->(34,17,34) a#2380 Land0_Land6_Land12 ; u12->(34,18,34) a#2380 Land0_Land6_Land12	u0->(35,6,35) a#2371 LandCliff12 ; u1->(35,7,35) a#2371 LandCliff12 ; u2->(35,8,35) a#2371 LandCliff12 ; u3->(35,9,35) a#2371 LandCliff12 ; u4->(35,10,35) a#2371 LandCliff12 ; u5->(35,11,35) a#2371 LandCliff12 ; u6->(35,12,35) a#2371 LandCliff12 ; u7->(35,13,35) a#2371 LandCliff12 ; u8->(35,14,35) a#2371 LandCliff12 ; u9->(35,15,35) a#2371 LandCliff12 ; u10->(35,16,35) a#2371 LandCliff12 ; u11->(35,17,35) a#2371 LandCliff12 ; u12->(35,18,35) a#2371 LandCliff12			
2382	grid	Land0_Land3_Land6	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoTransition\Land0_Land3_Land6.EDTransition.Gbx		34	6	36	2	00001001	1	1	0	ground/base	Variant Ground	1	12	0	0		u0@(34,6,36);u1@(34,7,36);u2@(34,8,36);u3@(34,9,36);u4@(34,10,36);u5@(34,11,36);u6@(34,12,36)	BlueBay\Media\Prefab\ZoneTransition\Land0_Land3_Land6Low\Deadend-0021.Prefab.Gbx	u0->(34,6,37) a#2370 Land0_Land3_Land6 ; u1->(34,7,37) a#2370 Land0_Land3_Land6 ; u2->(34,8,37) a#2370 Land0_Land3_Land6 ; u3->(34,9,37) a#2370 Land0_Land3_Land6 ; u4->(34,10,37) a#2370 Land0_Land3_Land6 ; u5->(34,11,37) a#2370 Land0_Land3_Land6 ; u6->(34,12,37) a#2370 Land0_Land3_Land6	u0->(33,6,36) a#2378 Land0_Land2_Land3 ; u1->(33,7,36) a#2378 Land0_Land2_Land3 ; u2->(33,8,36) a#2378 Land0_Land2_Land3 ; u3->(33,9,36) a#2378 Land0_Land2_Land3	u0->(34,6,35) a#2381 Land0_Land6_Land12 ; u1->(34,7,35) a#2381 Land0_Land6_Land12 ; u2->(34,8,35) a#2381 Land0_Land6_Land12 ; u3->(34,9,35) a#2381 Land0_Land6_Land12 ; u4->(34,10,35) a#2381 Land0_Land6_Land12 ; u5->(34,11,35) a#2381 Land0_Land6_Land12 ; u6->(34,12,35) a#2381 Land0_Land6_Land12	u0->(35,6,36) a#2372 Land0_Land6_Land12 ; u1->(35,7,36) a#2372 Land0_Land6_Land12 ; u2->(35,8,36) a#2372 Land0_Land6_Land12 ; u3->(35,9,36) a#2372 Land0_Land6_Land12 ; u4->(35,10,36) a#2372 Land0_Land6_Land12 ; u5->(35,11,36) a#2372 Land0_Land6_Land12 ; u6->(35,12,36) a#2372 Land0_Land6_Land12			
2383	grid	DecoTreeBeachDeadend3x2	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoClassic\DecoTreeBeachDeadend3x2.EDClassic.Gbx		47	5	34	3	00001000	1	0	0	ground/base	Ground Variant	0	1	1	0	1 additional ground variant(s) exist; base used	u0@(47,5,36);u1@(47,6,36);u2@(47,7,36);u3@(47,8,36);u4@(48,5,36);u5@(47,5,35);u6@(48,5,35);u7@(47,6,35);u8@(47,7,35);u9@(47,8,35);u10@(47,5,34);u11@(48,5,34);u12@(47,6,34);u13@(47,7,34);u14@(47,8,34)	BlueBay\Media\Prefab\Deco\TreeBeach\DeadendA3x2.Prefab.Gbx	u0->(47,5,37) a#1968 Beach ; u1->(47,6,37) a#1968 Beach ; u4->(48,5,37) b#327 Sea ; u5->(47,5,36) a#1967 Beach ; u6->(48,5,36) b#326 Sea ; u7->(47,6,36) a#1967 Beach ; u10->(47,5,35) a#1966 Beach ; u11->(48,5,35) b#325 Sea ; u12->(47,6,35) a#1966 Beach	u1->(46,6,36) a#395 Land ; u4->(47,5,36) a#1967 Beach ; u6->(47,5,35) a#1966 Beach ; u7->(46,6,35) a#394 Land ; u11->(47,5,34) a#1965 Beach ; u12->(46,6,34) a#393 Land	u0->(47,5,35) a#1966 Beach ; u1->(47,6,35) a#1966 Beach ; u4->(48,5,35) b#325 Sea ; u5->(47,5,34) a#1965 Beach ; u6->(48,5,34) b#324 Sea ; u7->(47,6,34) a#1965 Beach ; u10->(47,5,33) a#1964 Beach ; u11->(48,5,33) a#1969 Beach ; u12->(47,6,33) a#1964 Beach	u0->(48,5,36) b#326 Sea ; u4->(49,5,36) b#330 Sea ; u5->(48,5,35) b#325 Sea ; u6->(49,5,35) b#329 Sea ; u10->(48,5,34) b#324 Sea ; u11->(49,5,34) b#328 Sea	u0->(47,6,36) a#1967 Beach ; u5->(47,6,35) a#1966 Beach ; u10->(47,6,34) a#1965 Beach	u1->(47,5,36) a#1967 Beach ; u2->(47,6,36) a#1967 Beach ; u7->(47,5,35) a#1966 Beach ; u8->(47,6,35) a#1966 Beach ; u12->(47,5,34) a#1965 Beach ; u13->(47,6,34) a#1965 Beach	
2384	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		50	5	29	0	00001040	1	0	1	ground/base	Variant Ground	0	14	0	0		u0@(50,5,29);u1@(50,6,29)	BlueBay\Media\Prefab\Zone\Beach\Base1B.Prefab.Gbx	u0->(50,5,30) a#2385 Beach ; u1->(50,6,30) a#2385 Beach	u1->(49,6,29) a#421 Land+a#594 RoadTechCurve4	u1->(50,6,28) a#431 Land	u0->(51,5,29) a#2387 Beach+a#2393 DecoTreeBeachDeadend3x2 ; u1->(51,6,29) a#2387 Beach+a#2393 DecoTreeBeachDeadend3x2			
2385	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		50	5	30	3	00001045	1	5	1	ground/base	Variant Ground	5	14	0	0		u0@(50,5,30);u1@(50,6,30)	BlueBay\Media\Prefab\Zone\Beach\DeadendB.Prefab.Gbx	u0->(50,5,31) a#2386 Beach ; u1->(50,6,31) a#2386 Beach	u1->(49,6,30) a#422 Land	u0->(50,5,29) a#2384 Beach ; u1->(50,6,29) a#2384 Beach	u0->(51,5,30) a#2393 DecoTreeBeachDeadend3x2+b#1885 Sea			
2386	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		50	5	31	3	00001040	1	0	1	ground/base	Variant Ground	0	14	0	0		u0@(50,5,31);u1@(50,6,31)	BlueBay\Media\Prefab\Zone\Beach\Base1B.Prefab.Gbx	u0->(50,5,32) a#1972 Beach ; u1->(50,6,32) a#1972 Beach	u1->(49,6,31) a#423 Land	u0->(50,5,30) a#2385 Beach ; u1->(50,6,30) a#2385 Beach	u0->(51,5,31) a#2388 Beach ; u1->(51,6,31) a#2388 Beach			
2387	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		51	5	29	0	00001045	1	5	1	ground/base	Variant Ground	5	14	0	0		u0@(51,5,29);u1@(51,6,29)	BlueBay\Media\Prefab\Zone\Beach\DeadendB.Prefab.Gbx	u0->(51,5,30) a#2393 DecoTreeBeachDeadend3x2+b#1885 Sea	u0->(50,5,29) a#2384 Beach ; u1->(50,6,29) a#2384 Beach	u1->(51,6,28) a#440 Land	u0->(52,5,29) a#1974 Beach+a#2393 DecoTreeBeachDeadend3x2 ; u1->(52,6,29) a#1974 Beach+a#2393 DecoTreeBeachDeadend3x2	u0->(51,6,29) a#2393 DecoTreeBeachDeadend3x2 ; u1->(51,7,29) a#2393 DecoTreeBeachDeadend3x2	u1->(51,5,29) a#2393 DecoTreeBeachDeadend3x2	
2388	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		51	5	31	2	00001049	1	9	1	ground/base	Variant Ground	9	14	0	0		u0@(51,5,31);u1@(51,6,31)	BlueBay\Media\Prefab\Zone\Beach\CornerB.Prefab.Gbx	u0->(51,5,32) a#1973 Beach ; u1->(51,6,32) a#1973 Beach	u0->(50,5,31) a#2386 Beach ; u1->(50,6,31) a#2386 Beach	u0->(51,5,30) a#2393 DecoTreeBeachDeadend3x2+b#1885 Sea	u0->(52,5,31) b#341 Sea			
2389	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		53	5	28	2	00001045	1	5	1	ground/base	Variant Ground	5	14	0	0		u0@(53,5,28);u1@(53,6,28)	BlueBay\Media\Prefab\Zone\Beach\DeadendB.Prefab.Gbx	u0->(53,5,29) a#2390 Beach+a#2393 DecoTreeBeachDeadend3x2 ; u1->(53,6,29) a#2390 Beach+a#2393 DecoTreeBeachDeadend3x2	u0->(52,5,28) a#1978 Beach ; u1->(52,6,28) a#1978 Beach	u0->(53,5,27) b#355 Sea	u0->(54,5,28) a#2391 Beach ; u1->(54,6,28) a#2391 Beach			
2390	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		53	5	29	0	00001085	1	5	2	ground/base	Variant Ground	5	14	0	0		u0@(53,5,29);u1@(53,6,29)	BlueBay\Media\Prefab\Zone\Beach\DeadendC.Prefab.Gbx	u0->(53,5,30) a#2393 DecoTreeBeachDeadend3x2+b#344 Sea	u0->(52,5,29) a#1974 Beach+a#2393 DecoTreeBeachDeadend3x2 ; u1->(52,6,29) a#1974 Beach+a#2393 DecoTreeBeachDeadend3x2	u0->(53,5,28) a#2389 Beach ; u1->(53,6,28) a#2389 Beach	u0->(54,5,29) a#2392 Beach ; u1->(54,6,29) a#2392 Beach	u0->(53,6,29) a#2393 DecoTreeBeachDeadend3x2 ; u1->(53,7,29) a#2393 DecoTreeBeachDeadend3x2	u1->(53,5,29) a#2393 DecoTreeBeachDeadend3x2	
2391	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		54	5	28	2	00001009	1	9	0	ground/base	Variant Ground	9	14	0	0		u0@(54,5,28);u1@(54,6,28)	BlueBay\Media\Prefab\Zone\Beach\CornerA.Prefab.Gbx	u0->(54,5,29) a#2392 Beach ; u1->(54,6,29) a#2392 Beach	u0->(53,5,28) a#2389 Beach ; u1->(53,6,28) a#2389 Beach	u0->(54,5,27) b#353 Sea	u0->(55,5,28) b#356 Sea			
2392	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		54	5	29	3	00001089	1	9	2	ground/base	Variant Ground	9	14	0	0		u0@(54,5,29);u1@(54,6,29)	BlueBay\Media\Prefab\Zone\Beach\CornerC.Prefab.Gbx	u0->(54,5,30) b#348 Sea	u0->(53,5,29) a#2390 Beach+a#2393 DecoTreeBeachDeadend3x2 ; u1->(53,6,29) a#2390 Beach+a#2393 DecoTreeBeachDeadend3x2	u0->(54,5,28) a#2391 Beach ; u1->(54,6,28) a#2391 Beach	u0->(55,5,29) b#357 Sea			
2393	grid	DecoTreeBeachDeadend3x2	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoClassic\DecoTreeBeachDeadend3x2.EDClassic.Gbx		51	5	29	0	00001000	1	0	0	ground/base	Ground Variant	0	1	1	0	1 additional ground variant(s) exist; base used	u0@(51,5,29);u1@(51,6,29);u2@(51,7,29);u3@(51,8,29);u4@(51,5,30);u5@(52,5,29);u6@(52,5,30);u7@(52,6,29);u8@(52,7,29);u9@(52,8,29);u10@(53,5,29);u11@(53,5,30);u12@(53,6,29);u13@(53,7,29);u14@(53,8,29)	BlueBay\Media\Prefab\Deco\TreeBeach\DeadendA3x2.Prefab.Gbx	u0->(51,5,30) b#1885 Sea ; u4->(51,5,31) a#2388 Beach ; u5->(52,5,30) b#340 Sea ; u6->(52,5,31) b#341 Sea ; u10->(53,5,30) b#344 Sea ; u11->(53,5,31) b#345 Sea	u0->(50,5,29) a#2384 Beach ; u1->(50,6,29) a#2384 Beach ; u4->(50,5,30) a#2385 Beach ; u5->(51,5,29) a#2387 Beach ; u6->(51,5,30) b#1885 Sea ; u7->(51,6,29) a#2387 Beach ; u10->(52,5,29) a#1974 Beach ; u11->(52,5,30) b#340 Sea ; u12->(52,6,29) a#1974 Beach	u1->(51,6,28) a#440 Land ; u4->(51,5,29) a#2387 Beach ; u5->(52,5,28) a#1978 Beach ; u6->(52,5,29) a#1974 Beach ; u7->(52,6,28) a#1978 Beach ; u10->(53,5,28) a#2389 Beach ; u11->(53,5,29) a#2390 Beach ; u12->(53,6,28) a#2389 Beach	u0->(52,5,29) a#1974 Beach ; u1->(52,6,29) a#1974 Beach ; u4->(52,5,30) b#340 Sea ; u5->(53,5,29) a#2390 Beach ; u6->(53,5,30) b#344 Sea ; u7->(53,6,29) a#2390 Beach ; u10->(54,5,29) a#2392 Beach ; u11->(54,5,30) b#348 Sea ; u12->(54,6,29) a#2392 Beach	u0->(51,6,29) a#2387 Beach ; u5->(52,6,29) a#1974 Beach ; u10->(53,6,29) a#2390 Beach	u1->(51,5,29) a#2387 Beach ; u2->(51,6,29) a#2387 Beach ; u7->(52,5,29) a#1974 Beach ; u8->(52,6,29) a#1974 Beach ; u12->(53,5,29) a#2390 Beach ; u13->(53,6,29) a#2390 Beach	
2394	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		51	6	25	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(51,6,25)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(51,6,26) a#2395 Land	u0->(50,6,25) a#674 LandHill	u0->(51,6,24) a#438 Land	u0->(52,6,25) a#2396 Beach+a#2398 DecoTreeBeachGT2In			
2395	grid	Land	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFlat\Land.EDFlat.Gbx		51	6	26	0	00001000	1	0	0	ground/base	Variant Ground	0	1	0	0		u0@(51,6,26)	BlueBay\Media\Prefab\Zone\Land\Base.Prefab.Gbx	u0->(51,6,27) a#439 Land	u0->(50,6,26) a#429 Land	u0->(51,6,25) a#2394 Land	u0->(52,6,26) a#2397 Beach+a#2398 DecoTreeBeachGT2In			
2396	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		52	5	25	0	00001040	1	0	1	ground/base	Variant Ground	0	14	0	0		u0@(52,5,25);u1@(52,6,25)	BlueBay\Media\Prefab\Zone\Beach\Base1B.Prefab.Gbx	u0->(52,5,26) a#2397 Beach+a#2398 DecoTreeBeachGT2In ; u1->(52,6,26) a#2397 Beach+a#2398 DecoTreeBeachGT2In	u1->(51,6,25) a#2394 Land	u1->(52,6,24) a#447 Land	u0->(53,5,25) a#1976 Beach+a#2398 DecoTreeBeachGT2In ; u1->(53,6,25) a#1976 Beach+a#2398 DecoTreeBeachGT2In	u0->(52,6,25) a#2398 DecoTreeBeachGT2In ; u1->(52,7,25) a#2398 DecoTreeBeachGT2In	u1->(52,5,25) a#2398 DecoTreeBeachGT2In	
2397	grid	Beach	BlueBay\GameCtnBlockInfo\GameCtnBlockInfoFrontier\Beach.EDFrontier.Gbx		52	5	26	3	00001045	1	5	1	ground/base	Variant Ground	5	14	0	0		u0@(52,5,26);u1@(52,6,26)	BlueBay\Media\Prefab\Zone\Beach\DeadendB.Prefab.Gbx	u0->(52,5,27) a#1977 Beach ; u1->(52,6,27) a#1977 Beach	u1->(51,6,26) a#2395 Land	u0->(52,5,25) a#2396 Beach+a#2398 DecoTreeBeachGT2In ; u1->(52,6,25) a#2396 Beach+a#2398 DecoTreeBeachGT2In	u0->(53,5,26) a#2398 DecoTreeBeachGT2In+b#354 Sea	u0->(52,6,26) a#2398 DecoTreeBeachGT2In ; u1->(52,7,26) a#2398 DecoTreeBeachGT2In	u1->(52,5,26) a#2398 DecoTreeBeachGT2In	
